id,collection_id,name,sku,description,size,hs_code,cost_price,sale_price,discount_percentage,discount_active,tax_percentage,status,created_at,updated_at
138,2,"Maryam XL",mf004xl,"Modern Fusion collection - Maryam design in XL size",XL,6204.41.00,3811.00,7635.00,8.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
139,2,"Maryam XXL",mf004xxl,"Modern Fusion collection - Maryam design in XXL size",XXL,6204.59.00,4256.00,5950.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
140,2,"Maryam unstitched",mf004unstitched,"Modern Fusion collection - Maryam design in unstitched size",unstitched,6204.51.00,5445.00,6970.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
141,2,"Zainab XS",mf005xs,"Modern Fusion collection - Zainab design in XS size",XS,6204.69.00,4295.00,7605.00,2.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
142,2,"Zainab S",mf005s,"Modern Fusion collection - Zainab design in S size",S,6204.44.00,5136.00,6129.00,4.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
143,2,"Zainab M",mf005m,"Modern Fusion collection - Zainab design in M size",M,6204.63.00,5126.00,6669.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
144,2,"Zainab L",mf005l,"Modern Fusion collection - Zainab design in L size",L,6204.59.00,4220.00,6715.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
145,2,"Zainab XL",mf005xl,"Modern Fusion collection - Zainab design in XL size",XL,6204.43.00,3511.00,5839.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
146,2,"Zainab XXL",mf005xxl,"Modern Fusion collection - Zainab design in XXL size",XXL,6204.31.00,4500.00,7816.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
147,2,"Zainab unstitched",mf005unstitched,"Modern Fusion collection - Zainab design in unstitched size",unstitched,6204.69.00,3852.00,7395.00,17.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
148,2,"Ruqayyah XS",mf006xs,"Modern Fusion collection - Ruqayyah design in XS size",XS,6204.32.00,5256.00,8293.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
149,2,"Ruqayyah S",mf006s,"Modern Fusion collection - Ruqayyah design in S size",S,6204.32.00,3635.00,8184.00,18.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
150,2,"Ruqayyah M",mf006m,"Modern Fusion collection - Ruqayyah design in M size",M,6204.63.00,5140.00,6928.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
151,2,"Ruqayyah L",mf006l,"Modern Fusion collection - Ruqayyah design in L size",L,6204.64.00,5133.00,6892.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
152,2,"Ruqayyah XL",mf006xl,"Modern Fusion collection - Ruqayyah design in XL size",XL,6204.63.00,3575.00,8424.00,12.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
153,2,"Ruqayyah XXL",mf006xxl,"Modern Fusion collection - Ruqayyah design in XXL size",XXL,6204.62.00,5118.00,8257.00,14.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
154,2,"Ruqayyah unstitched",mf006unstitched,"Modern Fusion collection - Ruqayyah design in unstitched size",unstitched,6204.61.00,4639.00,8176.00,6.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
155,2,"Umm Kulthum XS",mf007xs,"Modern Fusion collection - Umm Kulthum design in XS size",XS,6204.63.00,3885.00,6436.00,4.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
156,2,"Umm Kulthum S",mf007s,"Modern Fusion collection - Umm Kulthum design in S size",S,6204.62.00,5255.00,5792.00,9.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
157,2,"Umm Kulthum M",mf007m,"Modern Fusion collection - Umm Kulthum design in M size",M,6204.32.00,3578.00,7703.00,11.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
158,2,"Umm Kulthum L",mf007l,"Modern Fusion collection - Umm Kulthum design in L size",L,6204.63.00,4057.00,8252.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
159,2,"Umm Kulthum XL",mf007xl,"Modern Fusion collection - Umm Kulthum design in XL size",XL,6204.63.00,3971.00,6338.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
160,2,"Umm Kulthum XXL",mf007xxl,"Modern Fusion collection - Umm Kulthum design in XXL size",XXL,6204.52.00,3624.00,6528.00,3.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
161,2,"Umm Kulthum unstitched",mf007unstitched,"Modern Fusion collection - Umm Kulthum design in unstitched size",unstitched,6204.59.00,4701.00,6859.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
162,2,"Safiyyah XS",mf008xs,"Modern Fusion collection - Safiyyah design in XS size",XS,6204.52.00,5431.00,6578.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
163,2,"Safiyyah S",mf008s,"Modern Fusion collection - Safiyyah design in S size",S,6204.42.00,4501.00,8149.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
164,2,"Safiyyah M",mf008m,"Modern Fusion collection - Safiyyah design in M size",M,6204.63.00,4470.00,6009.00,9.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
165,2,"Safiyyah L",mf008l,"Modern Fusion collection - Safiyyah design in L size",L,6204.31.00,3710.00,6973.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
166,2,"Safiyyah XL",mf008xl,"Modern Fusion collection - Safiyyah design in XL size",XL,6204.51.00,3950.00,5880.00,12.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
167,2,"Safiyyah XXL",mf008xxl,"Modern Fusion collection - Safiyyah design in XXL size",XXL,6204.49.00,5047.00,7454.00,17.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
168,2,"Safiyyah unstitched",mf008unstitched,"Modern Fusion collection - Safiyyah design in unstitched size",unstitched,6204.32.00,5214.00,5889.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
169,2,"Hafsa XS",mf009xs,"Modern Fusion collection - Hafsa design in XS size",XS,6204.43.00,4821.00,6856.00,17.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
170,2,"Hafsa S",mf009s,"Modern Fusion collection - Hafsa design in S size",S,6204.61.00,4451.00,6941.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
171,2,"Hafsa M",mf009m,"Modern Fusion collection - Hafsa design in M size",M,6204.32.00,4692.00,8360.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
172,2,"Hafsa L",mf009l,"Modern Fusion collection - Hafsa design in L size",L,6204.59.00,5324.00,7966.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
173,2,"Hafsa XL",mf009xl,"Modern Fusion collection - Hafsa design in XL size",XL,6204.62.00,3745.00,7339.00,16.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
174,2,"Hafsa XXL",mf009xxl,"Modern Fusion collection - Hafsa design in XXL size",XXL,6204.31.00,4049.00,8227.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
175,2,"Hafsa unstitched",mf009unstitched,"Modern Fusion collection - Hafsa design in unstitched size",unstitched,6204.61.00,4935.00,7594.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
176,2,"Juwayriyya XS",mf010xs,"Modern Fusion collection - Juwayriyya design in XS size",XS,6204.32.00,4158.00,6770.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
177,2,"Juwayriyya S",mf010s,"Modern Fusion collection - Juwayriyya design in S size",S,6204.43.00,5129.00,8249.00,12.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
178,2,"Juwayriyya M",mf010m,"Modern Fusion collection - Juwayriyya design in M size",M,6204.41.00,4034.00,7771.00,2.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
179,2,"Juwayriyya L",mf010l,"Modern Fusion collection - Juwayriyya design in L size",L,6204.51.00,5033.00,7865.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
180,2,"Juwayriyya XL",mf010xl,"Modern Fusion collection - Juwayriyya design in XL size",XL,6204.61.00,5137.00,6870.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
181,2,"Juwayriyya XXL",mf010xxl,"Modern Fusion collection - Juwayriyya design in XXL size",XXL,6204.42.00,4774.00,8456.00,6.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
182,2,"Juwayriyya unstitched",mf010unstitched,"Modern Fusion collection - Juwayriyya design in unstitched size",unstitched,6204.32.00,4972.00,7315.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
183,2,"Maymunah XS",mf011xs,"Modern Fusion collection - Maymunah design in XS size",XS,6204.42.00,4659.00,5518.00,6.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
184,2,"Maymunah S",mf011s,"Modern Fusion collection - Maymunah design in S size",S,6204.69.00,3704.00,5907.00,4.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
185,2,"Maymunah M",mf011m,"Modern Fusion collection - Maymunah design in M size",M,6204.61.00,4343.00,8266.00,9.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
186,2,"Maymunah L",mf011l,"Modern Fusion collection - Maymunah design in L size",L,6204.64.00,5382.00,5819.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
187,2,"Maymunah XL",mf011xl,"Modern Fusion collection - Maymunah design in XL size",XL,6204.52.00,5323.00,7413.00,11.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
188,2,"Maymunah XXL",mf011xxl,"Modern Fusion collection - Maymunah design in XXL size",XXL,6204.44.00,5340.00,6416.00,9.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
189,2,"Maymunah unstitched",mf011unstitched,"Modern Fusion collection - Maymunah design in unstitched size",unstitched,6204.61.00,4939.00,6551.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
190,2,"Zaynab XS",mf012xs,"Modern Fusion collection - Zaynab design in XS size",XS,6204.51.00,4003.00,5552.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
191,2,"Zaynab S",mf012s,"Modern Fusion collection - Zaynab design in S size",S,6204.31.00,4367.00,6345.00,5.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
192,2,"Zaynab M",mf012m,"Modern Fusion collection - Zaynab design in M size",M,6204.62.00,4817.00,7966.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
193,2,"Zaynab L",mf012l,"Modern Fusion collection - Zaynab design in L size",L,6204.69.00,4601.00,8414.00,5.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
194,2,"Zaynab XL",mf012xl,"Modern Fusion collection - Zaynab design in XL size",XL,6204.62.00,5230.00,7106.00,17.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
195,2,"Zaynab XXL",mf012xxl,"Modern Fusion collection - Zaynab design in XXL size",XXL,6204.63.00,3713.00,7773.00,4.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
196,2,"Zaynab unstitched",mf012unstitched,"Modern Fusion collection - Zaynab design in unstitched size",unstitched,6204.69.00,4113.00,5527.00,6.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
197,2,"Sawdah XS",mf013xs,"Modern Fusion collection - Sawdah design in XS size",XS,6204.43.00,5359.00,7512.00,6.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
198,2,"Sawdah S",mf013s,"Modern Fusion collection - Sawdah design in S size",S,6204.44.00,3710.00,7440.00,17.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
199,2,"Sawdah M",mf013m,"Modern Fusion collection - Sawdah design in M size",M,6204.49.00,3677.00,7447.00,2.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
200,2,"Sawdah L",mf013l,"Modern Fusion collection - Sawdah design in L size",L,6204.51.00,5304.00,7491.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
201,2,"Sawdah XL",mf013xl,"Modern Fusion collection - Sawdah design in XL size",XL,6204.63.00,5379.00,7024.00,11.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
202,2,"Sawdah XXL",mf013xxl,"Modern Fusion collection - Sawdah design in XXL size",XXL,6204.69.00,3884.00,7953.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
203,2,"Sawdah unstitched",mf013unstitched,"Modern Fusion collection - Sawdah design in unstitched size",unstitched,6204.52.00,5203.00,8430.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
204,2,"Ramlah XS",mf014xs,"Modern Fusion collection - Ramlah design in XS size",XS,6204.69.00,3854.00,7297.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
205,2,"Ramlah S",mf014s,"Modern Fusion collection - Ramlah design in S size",S,6204.59.00,5478.00,6192.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
206,2,"Ramlah M",mf014m,"Modern Fusion collection - Ramlah design in M size",M,6204.59.00,4698.00,6686.00,18.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
207,2,"Ramlah L",mf014l,"Modern Fusion collection - Ramlah design in L size",L,6204.41.00,4659.00,6457.00,17.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
208,2,"Ramlah XL",mf014xl,"Modern Fusion collection - Ramlah design in XL size",XL,6204.61.00,5292.00,6533.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
209,2,"Ramlah XXL",mf014xxl,"Modern Fusion collection - Ramlah design in XXL size",XXL,6204.51.00,4206.00,5621.00,18.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
210,2,"Ramlah unstitched",mf014unstitched,"Modern Fusion collection - Ramlah design in unstitched size",unstitched,6204.43.00,4274.00,7454.00,3.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
211,2,"Asma XS",mf015xs,"Modern Fusion collection - Asma design in XS size",XS,6204.44.00,4447.00,6681.00,8.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
212,2,"Asma S",mf015s,"Modern Fusion collection - Asma design in S size",S,6204.31.00,3665.00,7413.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
213,2,"Asma M",mf015m,"Modern Fusion collection - Asma design in M size",M,6204.62.00,3895.00,6631.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
214,2,"Asma L",mf015l,"Modern Fusion collection - Asma design in L size",L,6204.49.00,4276.00,6662.00,3.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
215,2,"Asma XL",mf015xl,"Modern Fusion collection - Asma design in XL size",XL,6204.62.00,4335.00,8088.00,3.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
216,2,"Asma XXL",mf015xxl,"Modern Fusion collection - Asma design in XXL size",XXL,6204.62.00,5338.00,5956.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
217,2,"Asma unstitched",mf015unstitched,"Modern Fusion collection - Asma design in unstitched size",unstitched,6204.41.00,5115.00,5585.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
218,2,"Ayesha XS",mf016xs,"Modern Fusion collection - Ayesha design in XS size",XS,6204.62.00,5443.00,8374.00,12.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
219,2,"Ayesha S",mf016s,"Modern Fusion collection - Ayesha design in S size",S,6204.51.00,3589.00,7615.00,5.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
220,2,"Ayesha M",mf016m,"Modern Fusion collection - Ayesha design in M size",M,6204.32.00,5266.00,5680.00,14.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
221,2,"Ayesha L",mf016l,"Modern Fusion collection - Ayesha design in L size",L,6204.52.00,4381.00,7119.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
222,2,"Ayesha XL",mf016xl,"Modern Fusion collection - Ayesha design in XL size",XL,6204.51.00,4309.00,6990.00,14.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
223,2,"Ayesha XXL",mf016xxl,"Modern Fusion collection - Ayesha design in XXL size",XXL,6204.64.00,4467.00,7817.00,6.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
224,2,"Ayesha unstitched",mf016unstitched,"Modern Fusion collection - Ayesha design in unstitched size",unstitched,6204.42.00,4141.00,6006.00,8.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
225,3,"Aisha XS",cc001xs,"Casual Comfort collection - Aisha design in XS size",XS,6204.41.00,2555.00,4601.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
226,3,"Aisha S",cc001s,"Casual Comfort collection - Aisha design in S size",S,6204.62.00,2543.00,5725.00,11.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
227,3,"Aisha M",cc001m,"Casual Comfort collection - Aisha design in M size",M,6204.42.00,3846.00,4907.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
228,3,"Aisha L",cc001l,"Casual Comfort collection - Aisha design in L size",L,6204.64.00,3281.00,5443.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
229,3,"Aisha XL",cc001xl,"Casual Comfort collection - Aisha design in XL size",XL,6204.63.00,3010.00,4786.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
230,3,"Aisha XXL",cc001xxl,"Casual Comfort collection - Aisha design in XXL size",XXL,6204.69.00,2695.00,4362.00,2.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
231,3,"Aisha unstitched",cc001unstitched,"Casual Comfort collection - Aisha design in unstitched size",unstitched,6204.41.00,2895.00,4980.00,17.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
232,3,"Fatima XS",cc002xs,"Casual Comfort collection - Fatima design in XS size",XS,6204.51.00,2950.00,4527.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
233,3,"Fatima S",cc002s,"Casual Comfort collection - Fatima design in S size",S,6204.62.00,3375.00,4507.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
234,3,"Fatima M",cc002m,"Casual Comfort collection - Fatima design in M size",M,6204.51.00,3515.00,4707.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
235,3,"Fatima L",cc002l,"Casual Comfort collection - Fatima design in L size",L,6204.61.00,2743.00,5820.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
236,3,"Fatima XL",cc002xl,"Casual Comfort collection - Fatima design in XL size",XL,6204.59.00,3857.00,4321.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
237,3,"Fatima XXL",cc002xxl,"Casual Comfort collection - Fatima design in XXL size",XXL,6204.69.00,3006.00,4816.00,16.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
238,3,"Fatima unstitched",cc002unstitched,"Casual Comfort collection - Fatima design in unstitched size",unstitched,6204.61.00,3938.00,5633.00,18.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
239,3,"Khadija XS",cc003xs,"Casual Comfort collection - Khadija design in XS size",XS,6204.62.00,2632.00,5458.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
240,3,"Khadija S",cc003s,"Casual Comfort collection - Khadija design in S size",S,6204.64.00,2889.00,5577.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
241,3,"Khadija M",cc003m,"Casual Comfort collection - Khadija design in M size",M,6204.41.00,3329.00,5542.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
242,3,"Khadija L",cc003l,"Casual Comfort collection - Khadija design in L size",L,6204.61.00,3177.00,5032.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
243,3,"Khadija XL",cc003xl,"Casual Comfort collection - Khadija design in XL size",XL,6204.44.00,2697.00,5710.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
244,3,"Khadija XXL",cc003xxl,"Casual Comfort collection - Khadija design in XXL size",XXL,6204.43.00,2974.00,4145.00,5.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
245,3,"Khadija unstitched",cc003unstitched,"Casual Comfort collection - Khadija design in unstitched size",unstitched,6204.41.00,2695.00,5345.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
246,3,"Maryam XS",cc004xs,"Casual Comfort collection - Maryam design in XS size",XS,6204.69.00,3485.00,5560.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
247,3,"Maryam S",cc004s,"Casual Comfort collection - Maryam design in S size",S,6204.52.00,2591.00,4619.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
248,3,"Maryam M",cc004m,"Casual Comfort collection - Maryam design in M size",M,6204.63.00,3132.00,5748.00,14.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
249,3,"Maryam L",cc004l,"Casual Comfort collection - Maryam design in L size",L,6204.61.00,3978.00,4942.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
250,3,"Maryam XL",cc004xl,"Casual Comfort collection - Maryam design in XL size",XL,6204.42.00,3520.00,5790.00,8.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
251,3,"Maryam XXL",cc004xxl,"Casual Comfort collection - Maryam design in XXL size",XXL,6204.59.00,3742.00,5700.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
252,3,"Maryam unstitched",cc004unstitched,"Casual Comfort collection - Maryam design in unstitched size",unstitched,6204.41.00,2935.00,4126.00,4.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
253,3,"Zainab XS",cc005xs,"Casual Comfort collection - Zainab design in XS size",XS,6204.49.00,2979.00,4090.00,14.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
254,3,"Zainab S",cc005s,"Casual Comfort collection - Zainab design in S size",S,6204.51.00,2618.00,4738.00,14.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
255,3,"Zainab M",cc005m,"Casual Comfort collection - Zainab design in M size",M,6204.44.00,3499.00,4425.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
256,3,"Zainab L",cc005l,"Casual Comfort collection - Zainab design in L size",L,6204.59.00,2858.00,4767.00,5.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
257,3,"Zainab XL",cc005xl,"Casual Comfort collection - Zainab design in XL size",XL,6204.42.00,3679.00,5066.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
258,3,"Zainab XXL",cc005xxl,"Casual Comfort collection - Zainab design in XXL size",XXL,6204.52.00,3029.00,4187.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
259,3,"Zainab unstitched",cc005unstitched,"Casual Comfort collection - Zainab design in unstitched size",unstitched,6204.62.00,2751.00,5114.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
260,3,"Ruqayyah XS",cc006xs,"Casual Comfort collection - Ruqayyah design in XS size",XS,6204.51.00,3798.00,5909.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
261,3,"Ruqayyah S",cc006s,"Casual Comfort collection - Ruqayyah design in S size",S,6204.63.00,3824.00,4403.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
262,3,"Ruqayyah M",cc006m,"Casual Comfort collection - Ruqayyah design in M size",M,6204.42.00,2930.00,4047.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
263,3,"Ruqayyah L",cc006l,"Casual Comfort collection - Ruqayyah design in L size",L,6204.62.00,3239.00,4602.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
264,3,"Ruqayyah XL",cc006xl,"Casual Comfort collection - Ruqayyah design in XL size",XL,6204.42.00,3098.00,5308.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
265,3,"Ruqayyah XXL",cc006xxl,"Casual Comfort collection - Ruqayyah design in XXL size",XXL,6204.42.00,2687.00,5001.00,3.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
266,3,"Ruqayyah unstitched",cc006unstitched,"Casual Comfort collection - Ruqayyah design in unstitched size",unstitched,6204.49.00,3674.00,5643.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
267,3,"Umm Kulthum XS",cc007xs,"Casual Comfort collection - Umm Kulthum design in XS size",XS,6204.31.00,2850.00,5760.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
268,3,"Umm Kulthum S",cc007s,"Casual Comfort collection - Umm Kulthum design in S size",S,6204.63.00,3201.00,4235.00,3.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
269,3,"Umm Kulthum M",cc007m,"Casual Comfort collection - Umm Kulthum design in M size",M,6204.52.00,3386.00,5996.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
270,3,"Umm Kulthum L",cc007l,"Casual Comfort collection - Umm Kulthum design in L size",L,6204.63.00,3565.00,5370.00,12.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
271,3,"Umm Kulthum XL",cc007xl,"Casual Comfort collection - Umm Kulthum design in XL size",XL,6204.52.00,3976.00,5822.00,14.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
272,3,"Umm Kulthum XXL",cc007xxl,"Casual Comfort collection - Umm Kulthum design in XXL size",XXL,6204.59.00,3924.00,5705.00,14.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
273,3,"Umm Kulthum unstitched",cc007unstitched,"Casual Comfort collection - Umm Kulthum design in unstitched size",unstitched,6204.69.00,3170.00,5655.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
274,3,"Safiyyah XS",cc008xs,"Casual Comfort collection - Safiyyah design in XS size",XS,6204.61.00,3056.00,4721.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
