BarCode,Product Name,SKU,Collection,SIZE,Sale Price,Cost Price,Collection Description,Collection Discount,Tax Percentage,STATUS
5071502218,Magenta  M,TSML-250701,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502219,Magenta  L,TSML-250701,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502220,Magenta  XL,TSML-250701,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502221,Ruby Red S,TSML-250702,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502222,Ruby Red M,TSML-250702,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502223,Ruby Red L,TSML-250702,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502224,Ruby Red XL,TSML-250702,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502225,Ruby Red S,TSML-250702,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502226,Ruby Red M,TSML-250702,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502227,Ruby Red L,TSML-250702,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502228,Ruby Red XL,TSML-250702,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502229,Merve  S,FCZ-08,Zumra,S,"  22,999 ","  22,999 ",ZUMRA LUXE,35%,0%,ACTIVE
5071502230,Merve  M,FCZ-08,Zumra,M,"  22,999 ","  22,999 ",ZUMRA LUXE,35%,0%,ACTIVE
5071502231,Merve  L,FCZ-08,Zumra,L,"  22,999 ","  22,999 ",ZUMRA LUXE,35%,0%,ACTIVE
5071502232,Merve  XL,FCZ-08,Zumra,XL,"  22,999 ","  22,999 ",ZUMRA LUXE,35%,0%,ACTIVE
5071502233,Zest Green S,TSML-250703,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502234,Zest Green M,TSML-250703,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502235,Zest Green L,TSML-250703,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502236,Zest Green XL,TSML-250703,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502237,Zest Green S,TSML-250703,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502238,Zest Green M,TSML-250703,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502239,Zest Green L,TSML-250703,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502240,Zest Green XL,TSML-250703,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502241,Velvet Plum S,TSML-250704,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502242,Velvet Plum M,TSML-250704,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502243,Velvet Plum L,TSML-250704,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502244,Velvet Plum XL,TSML-250704,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502245,Velvet Plum S,TSML-250704,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502246,Velvet Plum M,TSML-250704,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502247,Velvet Plum L,TSML-250704,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502248,Velvet Plum XL,TSML-250704,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502249,Oceanic Jade S,TSML-250705,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502250,Oceanic Jade M,TSML-250705,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502251,Oceanic Jade L,TSML-250705,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502252,Oceanic Jade XL,TSML-250705,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502254,Oceanic Jade M,TSML-250705,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502256,Oceanic Jade XL,TSML-250705,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502257,Aqua Bloom S,TSML-250706,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502258,Aqua Bloom M,TSML-250706,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502259,Aqua Bloom L,TSML-250706,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502260,Aqua Bloom XL,TSML-250706,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502262,Aqua Bloom M,TSML-250706,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502263,Aqua Bloom L,TSML-250706,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502265,Midnight  S,TSML-250707,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502266,Midnight  M,TSML-250707,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502267,Midnight  L,TSML-250707,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502269,Midnight  S,TSML-250707,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502270,Midnight  M,TSML-250707,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502271,Midnight  L,TSML-250707,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502273,Linaah (Frock) S,FW25-0601,FUSION WAVES (W),S,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502274,Linaah (Frock) M,FW25-0601,FUSION WAVES (W),M,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502275,Linaah (Frock) L,FW25-0601,FUSION WAVES (W),L,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502276,Linaah (Frock) XL,FW25-0601,FUSION WAVES (W),XL,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502277,Linaah (Frock) S,FW25-0601,FUSION WAVES (W),S,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502278,Linaah (Frock) M,FW25-0601,FUSION WAVES (W),M,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502279,Linaah (Frock) L,FW25-0601,FUSION WAVES (W),L,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502280,Linaah (Frock) XL,FW25-0601,FUSION WAVES (W),XL,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502281,Inaaya (Western) S,FW25-01001,FUSION WAVES (W),S,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502282,Inaaya (Western) M,FW25-01001,FUSION WAVES (W),M,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502283,Inaaya (Western) L,FW25-01001,FUSION WAVES (W),L,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502284,Inaaya (Western) XL,FW25-01001,FUSION WAVES (W),XL,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502285,Inaaya (Western) S,FW25-01001,FUSION WAVES (W),S,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502286,Inaaya (Western) M,FW25-01001,FUSION WAVES (W),M,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502287,Inaaya (Western) L,FW25-01001,FUSION WAVES (W),L,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502288,Inaaya (Western) XL,FW25-01001,FUSION WAVES (W),XL,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502289,Mahogany S,TSP-25710,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502290,Mahogany M,TSP-25710,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502291,Mahogany L,TSP-25710,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502292,Mahogany XL,TSP-25710,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502293,Mahogany S,TSP-25710,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502294,Mahogany M,TSP-25710,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502295,Mahogany L,TSP-25710,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502296,Mahogany XL,TSP-25710,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502297,Aqua Mist S,TSP-25610,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502298,Aqua Mist M,TSP-25610,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502299,Aqua Mist L,TSP-25610,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502300,Aqua Mist XL,TSP-25610,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502301,Aqua Mist S,TSP-25610,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502302,Aqua Mist M,TSP-25610,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502303,Aqua Mist L,TSP-25610,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502304,Aqua Mist XL,TSP-25610,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502305,Midnight Haze S,TSP-25310,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502306,Midnight Haze M,TSP-25310,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502307,Midnight Haze L,TSP-25310,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502308,Midnight Haze XL,TSP-25310,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502309,Midnight Haze S,TSP-25310,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502310,Midnight Haze M,TSP-25310,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502311,Midnight Haze L,TSP-25310,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502312,Midnight Haze XL,TSP-25310,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502313,Arianna ,TS-CO-03,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502314,Arianna ,TS-CO-03,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502315,Arianna ,TS-CO-03,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502316,Arianna ,TS-CO-03,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502317,Chiara,TS-CO-01,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502318,Chiara,TS-CO-01,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502319,Chiara,TS-CO-01,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502320,Chiara,TS-CO-01,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502321,Alessia,TS-CO-02,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502322,Alessia,TS-CO-02,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502323,Alessia,TS-CO-02,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502324,Alessia,TS-CO-02,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502325,Viola,TS-CO-04,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502326,Viola,TS-CO-04,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502327,Viola,TS-CO-04,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502328,Viola,TS-CO-04,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502329,Aurora ,TS-CO-05,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502330,Aurora ,TS-CO-05,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502331,Aurora ,TS-CO-05,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502332,Aurora ,TS-CO-05,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502333,Sofia,TS-CO-06,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502334,Sofia,TS-CO-06,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502335,Sofia,TS-CO-06,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502336,Sofia,TS-CO-06,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502337,Luna,TS-CO-07,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502338,Luna,TS-CO-07,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502339,Luna,TS-CO-07,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502340,Luna,TS-CO-07,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502341,Isabella,TS-CO-08,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502342,Isabella,TS-CO-08,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502343,Isabella,TS-CO-08,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502344,Isabella,TS-CO-08,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502345,Natashaa,TS-CO-09,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502346,Natashaa,TS-CO-09,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502347,Natashaa,TS-CO-09,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502348,Natashaa,TS-CO-09,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502349,Finah,TS-CO-10,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502350,Finah,TS-CO-10,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502351,Finah,TS-CO-10,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502352,Finah,TS-CO-10,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502353,Lyra ,TS-CO-11,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502354,Lyra ,TS-CO-11,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502355,Lyra ,TS-CO-11,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502356,Lyra ,TS-CO-11,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502357,Rohee ,TS-CO-12,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502358,Rohee ,TS-CO-12,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502359,Rohee ,TS-CO-12,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502360,Rohee ,TS-CO-12,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502361,Amira,TS-CO-13,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502362,Amira,TS-CO-13,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502363,Amira,TS-CO-13,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502364,Amira,TS-CO-13,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502365,Zayna,TS-CO-14,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502366,Zayna,TS-CO-14,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502367,Zayna,TS-CO-14,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502368,Zayna,TS-CO-14,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502369,Mystique,TS-CO-15,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502370,Mystique,TS-CO-15,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502371,Mystique,TS-CO-15,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502372,Mystique,TS-CO-15,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502373,Simber,TS-CO-16,TS.CO-ORDS,XS,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502374,Simber,TS-CO-16,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502375,Simber,TS-CO-16,TS.CO-ORDS,M,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502376,Simber,TS-CO-16,TS.CO-ORDS,L,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502377,Natashaa,TS-CO-09,TS.CO-ORDS,S,"  5,990 ","  5,990 ",2-PIECE CO-ORDS,35%,0%,ACTIVE
5071502378,Seljan ,FCZ-07,ZUMRA,XS,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502379,Seljan ,FCZ-07,ZUMRA,S,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502380,Seljan ,FCZ-07,ZUMRA,M,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502381,Seljan ,FCZ-07,ZUMRA,L,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502382,Pınar ,FCZ-13,ZUMRA,XS,"  17,999 ","  17,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502383,Pınar ,FCZ-13,ZUMRA,S,"  17,999 ","  17,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502384,Pınar ,FCZ-13,ZUMRA,M,"  17,999 ","  17,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502385,Pınar ,FCZ-13,ZUMRA,L,"  17,999 ","  17,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502386,Dilara,FCZ-14,ZUMRA,M,"  25,999 ","  25,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502387,Dilara,FCZ-14,ZUMRA,L,"  25,999 ","  25,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502388,Feride ,FCZ-09,ZUMRA,XS,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502389,Feride ,FCZ-09,ZUMRA,S,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502390,Feride ,FCZ-09,ZUMRA,M,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502391,Feride ,FCZ-09,ZUMRA,L,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502392,Nazlı ,FCZ-11,ZUMRA,XS,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502393,Nazlı ,FCZ-11,ZUMRA,S,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502394,Nazlı ,FCZ-11,ZUMRA,M,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502395,Nazlı ,FCZ-11,ZUMRA,L,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502396,Sıla,FCZ-12,ZUMRA,XS,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502397,Sıla,FCZ-12,ZUMRA,S,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502398,Sıla,FCZ-12,ZUMRA,M,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502399,Sıla,FCZ-12,ZUMRA,L,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502400,Rüya ,FCZ-06,ZUMRA,S,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502401,Rüya ,FCZ-06,ZUMRA,M,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502402,Rüya ,FCZ-06,ZUMRA,L,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502403,Melis,FCZ-10,ZUMRA,XS,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502404,Melis,FCZ-10,ZUMRA,S,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502405,Melis,FCZ-10,ZUMRA,M,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502406,Melis,FCZ-10,ZUMRA,L,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502407,Design#19,S122P-19,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502408,Design#19,S122P-19,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502409,Design#19,S122P-19,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502410,Design#19,S122P-19,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502411,Design#19,S122P-19,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502412,Design#19,S122P-19,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502413,Design#19,S122P-19,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502414,Design#19,S122P-19,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502415,Design#19,S122P-19,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502416,Design#19,S122P-19,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502417,Design#19,S122P-19,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502418,Design#20,S122P-20,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502419,Design#20,S122P-20,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502420,Design#20,S122P-20,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502421,Design#20,S122P-20,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502422,Design#20,S122P-20,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502423,Design#20,S122P-20,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502424,Design#20,S122P-20,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502425,Design#20,S122P-20,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502426,Design#20,S122P-20,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502427,Design#20,S122P-20,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502428,Design#20,S122P-20,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
